name,menus.name,state,ingredients,latitude,longitude,address,city,menus.amountMax
Two Brothers Pizza,White Veggie Pizza,California,"['broccoli', 'mushroom', 'tomato', 'onion', 'pepper', 'garlic', 'mozzarella', 'cheese']",33.68510357,-117.9903746,19065 Beach Blvd,Huntington Beach,15.5
Papa John's Pizza,Any Large Pizza,Indiana,['5'],39.48296,-86.06386,275 N Morton St,Franklin,12.0
Papa John's Pizza,Medium Pizza Offers,Indiana,"['medium', 'pizza']",39.48296,-86.06386,275 N Morton St,Franklin,21.0
California Pizza Kitchen - Nyc,The Original Bbq Chicken Pizza,New York,"['legendary', 'bbq', 'sauce', 'gouda', 'onion', 'cilantro', 'transform', 'original', 'iconic']",40.744049,-73.983838,440 Park Ave S,New York,15.49
Mr. Chung's,Seafood Pizza,New Jersey,"['shrimp', 'calamari', 'mussel', 'scallion', 'pancake']",40.800338,-74.482058,78 Speedwell Ave,Morristown,9.0
Mr. Chung's,Seafood Pizza,New Jersey,"['shrimp', 'calamari', 'mussel', 'scallion', 'pancake']",40.800338,-74.482058,78 Speedwell Ave,Morristown,9.0
Lazy Mary's,Party Pizza,Massachusetts,"['24', 'square', 'double', 'cheese']",42.552097,-71.567703,30 Littleton Rd,Ayer,21.99
Pizza Time,Pizza Bread Slices,Washington,"['cup', 'pizza', 'sauce']",47.24998,-122.48963,3906 S 12th St,Tacoma,4.49
Pizza Time,With Pizza Cheese,Washington,"['cup', 'pizza', 'sauce']",47.24998,-122.48963,3906 S 12th St,Tacoma,5.49
Francesco Pizzeria and Ristorante,White Pizza,New Jersey,"['ricotta', 'mozzarella', 'cheese']",40.075024,-74.865974,340 W Broad St,Burlington,10.5
AquaTerra Grille,Margherita Pizza,New York,"['tomato', 'mozzarella', 'oregano', 'basil']",41.07429,-74.01288,420 N Middletown Rd,Pearl River,9.95
AquaTerra Grille,Margherita Pizza,New York,"['tomato', 'mozzarella', 'oregano', 'basil']",41.07429,-74.01288,420 N Middletown Rd,Pearl River,9.95
Ya Ya Noodles Chinese Restaurant,Sushi Pizza,New Jersey,"['pan', 'fried', 'pancake', 'w.', 'seaweed', 'salad', 'spicy', 'tuna', 'spicy', 'salmon']",40.404377,-74.649414,1325 Us Highway 206,Skillman,9.0
Penn State Sub Shop #3,4. Pizza Cheese Steak,Pennsylvania,"['pepperoni', 'salami', 'onion', 'pizza', 'sauce', 'provolone']",40.80853025,-77.90099013,1788 N Atherton St,State College,8.6
Penn State Sub Shop #3,Pizza Sub,Pennsylvania,"['salami', 'pepperoni', 'shroom', 'onion', 'provolone']",40.80853025,-77.90099013,1788 N Atherton St,State College,7.95
Penn State Sub Shop #3,Pizza Sub Wrap,Pennsylvania,"['salami', 'pepperoni', 'shroom', 'onion', 'provolone']",40.80853025,-77.90099013,1788 N Atherton St,State College,6.25
Applebee's,Veggie Patch Pizza,Michigan,"['veggie', 'patch', 'pizzatm']",47.112873,-88.58666,980 Razorback Dr,Houghton,6.99
Bravo Cucina Italiana - Willow Grove,"Chicken, Spinach Bacon Pizza",Pennsylvania,"['chicken', 'creamy', 'spinach', 'applewood', 'bacon', 'onion', 'mozzarella', 'provolone']",40.140363,-75.123215,2500 Moreland Rd,Willow Grove,12.99
Bravo Cucina Italiana - Willow Grove,Pepperoni Classica Pizza,Pennsylvania,"['banana', 'pepper', 'mozzarella', 'provolone', 'oregano']",40.140363,-75.123215,2500 Moreland Rd,Willow Grove,12.29
Bravo Cucina Italiana - Willow Grove,Sicilian Pizza,Pennsylvania,"['sweet', 'sausage', 'pepperoni', 'meatball', 'mushroom', 'banana', 'pepper', 'mozzarella', 'provolone']",40.140363,-75.123215,2500 Moreland Rd,Willow Grove,12.99
Delicious Heights Berkley Heights,Grilled Flatbread Pizza,New Jersey,"['basil', 'garlic', 'tomato', 'mozzarella']",40.684811,-74.438187,428 Springfield Ave,Berkeley Heights,10.0
Good Company Bar,Meat Lovers Pizza,Colorado,"['load', 'pepperoni', 'ham', 'chicken', 'bacon', 'beef', 'sausage', 'mozzarella']",38.94356982,-104.7741287,7625 N Union Blvd,Colorado Springs,13.95
Good Company Bar,Wild Ranch Pizza,Colorado,"['chicken', 'tomato', 'onion', 'cheese']",38.94356982,-104.7741287,7625 N Union Blvd,Colorado Springs,10.95
The Wild Goose,Make Your Own Pizza,Ohio,"['pick', 'sauce', 'sauce', 'crush', 'tomato', 'basil', 'pesto', 'garlic']",41.63995811,-81.40695065,4144 Erie St,Willoughby,7.0
The Tuck Room-north Miami,Margherita Pizza,Florida,"['buffalo', 'mozzarella', 'pomodoro', 'garden', 'basil']",25.926231,-80.16354,3701 N E 163rd St,North Miami Beach,15.0
The Tuck Room-north Miami,Roasted Mushroom Pizza,Florida,"['roast', 'garlic', 'ricotta', 'mozzarella', 'parmigiano', 'thyme']",25.926231,-80.16354,3701 N E 163rd St,North Miami Beach,16.0
City Pizza,Artichoke Combo Pizza,New York,"['artichoke', 'heart', 'olive', 'onion', 'oregano', 'tomato', 'feta', 'cheese', 'garlic']",42.93636,-74.18918,1370 Riverfront Ctr,Amsterdam,6.49
City Pizza,Carnivore Pizza,New York,"['salami', 'pepperoni', 'sausage', 'bacon', 'linguica']",42.93636,-74.18918,1370 Riverfront Ctr,Amsterdam,6.49
City Pizza,Chicken Gourmet Pizza,New York,"['chicken', 'mushroom', 'onion', 'garlic', 'tomato', 'seasoning']",42.93636,-74.18918,1370 Riverfront Ctr,Amsterdam,6.49
City Pizza,Chicken Supreme Pizza,New York,"['bbq', 'sauce', 'chicken', 'strip', 'onion', 'tomato', 'pepper']",42.93636,-74.18918,1370 Riverfront Ctr,Amsterdam,6.49
City Pizza,City Combo Pizza,New York,"['pepperoni', 'sausage', 'bacon', 'pepper', 'onion', 'olive', 'mushroom', 'tomato']",42.93636,-74.18918,1370 Riverfront Ctr,Amsterdam,6.49
City Pizza,City Special Pizza,New York,"['pepperoni', 'sausage', 'mushroom', 'onion', 'pepper']",42.93636,-74.18918,1370 Riverfront Ctr,Amsterdam,6.49
City Pizza,Gourmet Spinach Pizza,New York,"['chicken', 'steak', 'spinach', 'onion', 'city', 'pizza', 'sauce']",42.93636,-74.18918,1370 Riverfront Ctr,Amsterdam,6.49
City Pizza,Greek Combo Pizza,New York,"['gyros', 'meat', 'olive', 'onion', 'oregano', 'tomato', 'feta', 'cheese']",42.93636,-74.18918,1370 Riverfront Ctr,Amsterdam,6.49
City Pizza,Hawaiian Pizza,New York,"['bacon', 'pineapple', 'cheese']",42.93636,-74.18918,1370 Riverfront Ctr,Amsterdam,6.49
City Pizza,Pesto Pizza,New York,"['pesto', 'sauce', 'tomato', 'shrimp', 'garlic']",42.93636,-74.18918,1370 Riverfront Ctr,Amsterdam,6.49
City Pizza,Pizza Sandwich,New York,"['free', 'additional', '0.75']",42.93636,-74.18918,1370 Riverfront Ctr,Amsterdam,5.99
City Pizza,Vegetarian Pizza,New York,"['pepper', 'mushroom', 'onion', 'olive', 'tomato']",42.93636,-74.18918,1370 Riverfront Ctr,Amsterdam,6.49
Mario's Pizza,Pizza Bianco,North Carolina,"['ricotta', 'cheese', 'garlic', 'mozz', 'cheese']",36.06917764,-80.32186568,1066 Hanes Mall Blvd,Winston Salem,7.95
Starbucks Coffee,Create Your Own Pizza,California,"['half', 'half', 'pizza', 'tomato', 'sauce', 'mozzarella', 'oregano', 'sprinkling', 'cheddar']",38.23448,-122.595933,3100 Lakeville Hwy,Petaluma,6.25
Starbucks Coffee,Pizzawich Monster Sub,California,"['heated', 'tomato', 'sauce', 'mozzarella', 'pepperoni', 'onion', 'olive', 'mushroom']",38.23448,-122.595933,3100 Lakeville Hwy,Petaluma,8.25
Starbucks Coffee,Plain Cheese Pizza,California,"['basic', 'plain', 'cheese', 'pizza', 'tomato', 'sauce', 'mozzarella', 'oregano', 'sprinkling', 'cheddar']",38.23448,-122.595933,3100 Lakeville Hwy,Petaluma,6.25
The Hil,Margherita Pizza,Georgia,"['tomato', 'mozzarella', 'basil']",33.5246915,-84.7358228,9110 Selborne Ln,Palmetto,9.0
Greco's,Hawaiian Pizza,West Virginia,"['ham', 'pineapple', 'bacon', 'tomato', 'creamy', 'sauce']",40.07127,-80.68502,45 Washington Ave,Wheeling,7.0
Greco's,Meat Supreme Pizza,West Virginia,"['ham', 'pepperoni', 'sausage', 'bacon']",40.07127,-80.68502,45 Washington Ave,Wheeling,7.0
Greco's,Pizza Hoagie,West Virginia,"['pizza', 'sauce', 'load', 'mozzarella', 'pepperoni']",40.07127,-80.68502,45 Washington Ave,Wheeling,8.0
Mr Zubs Deli,Pizza Bagel,Ohio,"['provolone', 'asiago', 'bagel']",41.15317,-81.35845,132 S Water St,Kent,3.99
Little Nick's New York Pizzeria,Cave Man Pizza,Texas,"['genoa', 'salami', 'pepperoni', 'sausage', 'diced', 'prosciutto']",29.602133,-98.443596,2815 N Loop 1604 E,San Antonio,22.95
Mr Jims Pizza Inc,White Pizza,Texas,"['ricotta', 'cheese', 'mozzarella', 'cheese']",32.763278,-97.028265,1604 N State Highway 161,Grand Prairie,8.99
The Depot,Pizza Special,Montana,"['ask', 'server']",46.8759566,-113.9938798,201 Railroad St W,Missoula,12.95
Ynot Italian,Margarita Pizza,Virginia,"['mozz', 'romano', 'focaccia', 'sauce']",36.76948,-76.22317,1036 Volvo Pkwy,Chesapeake,17.99
Ynot Italian,Stuffed Deluxe Pizza,Virginia,"['load', 'mozzarella', 'cheese', 'pepperoni', 'sausage', 'mushroom', 'pepper', 'onion', 'olive', 'mozzarella', 'cheese', 'thin', 'layer', 'pizza', 'dough', 'crust']",36.76948,-76.22317,1036 Volvo Pkwy,Chesapeake,19.99
Pizza Bella,Bella Pizza,Pennsylvania,"['smother', 'assorted', 'cheese', 'pepperoni', 'sausage', 'bacon', 'mushroom', 'tomato', 'pepper', 'onion', 'olive', 'garlic']",40.505474,-80.207523,1136 Thorn Run Rd,Coraopolis,15.99
Pizza Bella,Five Cheese Pizza,Pennsylvania,"['mozzarella', 'provolone', 'ricotta', 'feta', 'cheese']",40.505474,-80.207523,1136 Thorn Run Rd,Coraopolis,11.99
Pizza Bella,Hawaiian Pizza,Pennsylvania,"['import', 'danish', 'ham', 'pineapple', 'chunk', 'provolone', 'mozzarella', 'cheese']",40.505474,-80.207523,1136 Thorn Run Rd,Coraopolis,11.99
Pizza Bella,Mexican Pizza,Pennsylvania,"['tomato', 'sauce', 'sharp', 'cheddar', 'cheese', 'cold', 'lettuce', 'tomato', 'olive', 'pepper', 'provolone', 'mozzarella', 'cheese']",40.505474,-80.207523,1136 Thorn Run Rd,Coraopolis,19.99
Pizza Bella,Pizza Boat,Pennsylvania,[],40.505474,-80.207523,1136 Thorn Run Rd,Coraopolis,4.45
Pizza Bella,Steak Pizza,Pennsylvania,"['sirloin', 'steak', 'golden', 'brown', 'seasoned', 'potato', 'onion', 'tomato', 'pepper', 'mushroom', 'provolone', 'mozzarella', 'cheddar', 'cheese']",40.505474,-80.207523,1136 Thorn Run Rd,Coraopolis,19.99
Mazatlan Restaurant,Mexican Pizza,Washington,"['crisp', 'fl', 'tortilla', 'refrie', 'bean', 'ground', 'beef', 'cheese', 'tomato', 'onion', 'guacamole']",47.1662622,-122.1412438,21616 Hwy 410,Bonney Lake,9.49
Chicken Derby Inc,2 Med Pizzas,Pennsylvania,[],40.34019,-79.964893,10 Old Clairton Rd,Pittsburgh,13.49
Chicken Derby Inc,Pizza Calzones,Pennsylvania,[],40.34019,-79.964893,10 Old Clairton Rd,Pittsburgh,7.99
"Cedar + Stone, Urban Table",Blt Pizza,Minnesota,"['pork', 'belly', 'fontina', 'cage', 'free', 'egg', 'mizuna']",44.856226,-93.241336,2141 Lindau Ln,Minneapolis,16.0
"Cedar + Stone, Urban Table",Breakfast Pizza,Minnesota,"['local', 'sausage', 'burrata', 'sparboe', 'farms', 'egg']",44.856226,-93.241336,2141 Lindau Ln,Minneapolis,18.0
"Cedar + Stone, Urban Table",Heirloom Tomato Pizza,Minnesota,"['burrata', 'cheese', 'basil']",44.856226,-93.241336,2141 Lindau Ln,Minneapolis,14.0
"Cedar + Stone, Urban Table",Pulled Chicken Pizza,Minnesota,"['crispy', 'kale', 'caramelize', 'shallot', 'manchego']",44.856226,-93.241336,2141 Lindau Ln,Minneapolis,14.0
Lola's Bowl and Bistro,Barbecue Chicken Flatbread Pizza,Indiana,"['barbecue', 'chicken', 'cheese', 'onions', 'cilantro']",39.815704,-86.32256,9045 Crawfordsville Rd,Indianapolis,9.0
Lola's Bowl and Bistro,Barbecue Flatbread Pizza,Indiana,"['barbecue', 'chicken', 'cheese', 'onions', 'cilantro']",39.815704,-86.32256,9045 Crawfordsville Rd,Indianapolis,9.0
Lola's Bowl and Bistro,Greek Flatbread Pizza,Indiana,"['spinach', 'tomato', 'onions', 'feta', 'cheese', 'kalamata', 'olives', 'oregano']",39.815704,-86.32256,9045 Crawfordsville Rd,Indianapolis,9.0
Lola's Bowl and Bistro,Hawaiian Flatbread Pizza,Indiana,"['diced', 'ham', 'pineapple', 'onions', 'tomatoes', 'cheese', 'parsley']",39.815704,-86.32256,9045 Crawfordsville Rd,Indianapolis,9.0
Lola's Bowl and Bistro,Pepperoni Flatbread Pizza,Indiana,"['pepperoni', 'onion', 'tomatoes', 'cheese']",39.815704,-86.32256,9045 Crawfordsville Rd,Indianapolis,9.0
Lola's Bowl and Bistro,Spanish Dancer Flatbread Pizza,Indiana,"['chopped', 'clams', 'chorizo', 'sausage', 'garlic', 'tomatoes', 'cheese', 'parsley']",39.815704,-86.32256,9045 Crawfordsville Rd,Indianapolis,9.0
Fazoli's,Pizza Slice,Arkansas,"['cheese', 'pepperoni']",35.82161,-90.68704,1730 E Highland Dr,Jonesboro,4.0
Fazoli's,Whole Pizza,Arkansas,"['cheese', 'pepperoni']",35.82161,-90.68704,1730 E Highland Dr,Jonesboro,11.0
Anya's Pizza,Jr. Pepperoni Pizza,California,"['small', 'pepperoni']",34.121605,-117.530045,7270 Victoria Park Ln,Rancho Cucamonga,4.99
Anya's Pizza,Pizza Sandwich,California,"['ham', 'salami', 'sausage', 'mozzarella', 'onion', 'pepper']",34.121605,-117.530045,7270 Victoria Park Ln,Rancho Cucamonga,6.25
The Cheesecake Factory - Thousand Oaks,B.b.q. Chicken Pizza,California,"['mozzarella', 'fontina', 'onion', 'cilantro']",34.1847928,-118.8856,442 W Hillcrest Dr,Thousand Oaks,12.95
The Cheesecake Factory - Thousand Oaks,Hawaiian Pizza,California,"['bacon', 'ham', 'pineapple', 'onion', 'tomato', 'sauce', 'mozzarella']",34.1847928,-118.8856,442 W Hillcrest Dr,Thousand Oaks,12.95
The Cheesecake Factory - Thousand Oaks,Roasted Vegetable Pizza,California,"['eggplant', 'yellow', 'pepper', 'onion', 'artichoke', 'kalamata', 'olive', 'tomato', 'mozzarella', 'goat', 'cheese', 'request']",34.1847928,-118.8856,442 W Hillcrest Dr,Thousand Oaks,12.95
The Cheesecake Factory - Thousand Oaks,Spicy Meat Pizza,California,"['sausage', 'prosciutto', 'pepperoni', 'spicy', 'salami', 'caramelize', 'onion', 'tomato']",34.1847928,-118.8856,442 W Hillcrest Dr,Thousand Oaks,12.95
The Cheesecake Factory - Thousand Oaks,The Everything Pizza,California,"['pepperoni', 'sausage', 'pepper', 'onion', 'mushroom', 'mozzarella', 'tomato', 'kalamata', 'olive', 'request']",34.1847928,-118.8856,442 W Hillcrest Dr,Thousand Oaks,12.95
House of Brews,Buffalo Chicken Pizza,New York,"['pull', 'chicken', 'bleu', 'cheese', 'mozzarella', 'spicy', 'buffalo', 'sauce']",40.760795,-73.989928,363 W 46th St,New York,13.0
House of Brews,House of Brews Breakfast Pizza,New York,"['pizza', 'dough', 'scramble', 'egg', 'home', 'fry', 'bacon', 'tomato', 'melt', 'cheddar']",40.760795,-73.989928,363 W 46th St,New York,13.0
Printers Inc Cafe,Pizza,California,"['pepperoni', 'pesto', 'goat', 'cheese']",37.42731435,-122.1440542,310 S California Ave,Palo Alto,8.9
Gino's Pizza,Pizza,Ohio,"['cheeseand', 'pizza', 'sauce']",41.60682,-83.65281,1829 Eastgate Rd,Toledo,5.95
Kimono Japanese & Chinese Restaurant,Chinese Pizza,Pennsylvania,"['scallion', 'pancake']",40.08662,-75.252304,519 Germantown Pike,Lafayette Hill,4.25
Somma Pizza & Sports Bar,Breakfast Pizza,Pennsylvania,"['eggs', 'bacon', 'provolone', 'mozzarella', 'cheddar']",40.52745557,-79.81074983,380 Route 909,Verona,15.95
California Pizza Kitchen,The Original Bbq Chicken Pizza,Virginia,"['legendary', 'bbq', 'sauce', 'gouda', 'onion', 'cilantro', 'transform', 'original', 'iconic']",37.65667639,-77.61892303,11800 W Broad St,Henrico,16.29
Lucky Mouse Chinese Gifts,Pizza,Florida,"['cheese', 'pepperoni']",28.328843,-81.51588,5770 W Irlo Bronson Memorial Hwy,Kissimmee,4.95
Verdile's,Pizza Bianca,New York,['verdile'],42.77473147,-73.67688169,572 2nd Ave,Troy,7.25
Masago,Sushi Pizza,New Jersey,"['spicy', 'tuna', 'mango', 'avocado', 'crunchy', 'scallion', 'tobiko', 'eel', 'sauce', 'mango']",40.79785715,-74.48304028,39 Broad St,Morristown,13.0
Maaco Collision Repair & Auto Painting,Alfredo Pizza,Texas,"['alfredo', 'sauce']",29.776645,-95.753157,510 S Mason Rd,Katy,10.0
Maaco Collision Repair & Auto Painting,Margherita Pizza,Texas,"['tomato', 'mozzarella', 'basil']",29.776645,-95.753157,510 S Mason Rd,Katy,11.5
Maaco Collision Repair & Auto Painting,Pollo Special Pizza,Texas,"['chicken', 'garlic', 'tomato']",29.776645,-95.753157,510 S Mason Rd,Katy,14.0
Maaco Collision Repair & Auto Painting,Seafood Pizza,Texas,"['shrimps', 'calamari']",29.776645,-95.753157,510 S Mason Rd,Katy,15.0
Maaco Collision Repair & Auto Painting,White Pizza,Texas,"['ricotta', 'cheese', 'mozzarella']",29.776645,-95.753157,510 S Mason Rd,Katy,10.0
Centerville Pizza & Bbq,Barbecue Pizza,Ohio,"['pull', 'pork', 'onion', 'banana', 'pepper', 'cheddar', 'cheese', 'bbq', 'sauce']",39.607085,-84.160682,9470 Dayton Lebanon Pike,Dayton,23.3
Centerville Pizza & Bbq,Meatball Pizza,Ohio,"['meatball', 'pepper']",39.607085,-84.160682,9470 Dayton Lebanon Pike,Dayton,23.3
Centerville Pizza & Bbq,Pizza Special,Ohio,"['provolone', 'cheese', 'pepperoni', 'ham', 'mushroom', 'onion', 'pepper', 'pizza', 'sauce', 'marinara']",39.607085,-84.160682,9470 Dayton Lebanon Pike,Dayton,7.99
Centerville Pizza & Bbq,Pizza Steak,Ohio,"['signature', 'pizza', 'sauce', 'pepperoni', 'onion', 'mild', 'pepper', 'load', 'mozzarella', 'provolone', 'cheese']",39.607085,-84.160682,9470 Dayton Lebanon Pike,Dayton,7.29
The Boarding House,Prosciutto Pizza,Illinois,"['arugula', 'pecorino', 'balsamic']",41.89544,-87.634297,720 N Wls,Chicago,14.0
The Boarding House,Spinach Pizza,Illinois,"['piquillo', 'pepper', 'french', 'feta', 'cheese']",41.89544,-87.634297,720 N Wls,Chicago,12.0
The Boarding House,Wild Mushroom Pizza,Illinois,"['truffle', 'butter', 'wild', 'mushroom']",41.89544,-87.634297,720 N Wls,Chicago,14.0
Susie's Pizza Inc,Deluxe Pizza Subs,Ohio,"['combination', '6', 'item']",40.8256,-83.2813,203 S Sandusky Ave,Upper Sandusky,3.8
Clara's,Pizza Bread,Illinois,"['bread', 'delicious', 'pizza', 'sauce', 'generously', 'melt', 'mozzarella', 'cheese']",41.76603036,-88.06817651,6550 Lincoln Ave,Woodridge,5.25
Clara's,Primavera Pizza,Illinois,"['veggie', 'pizza', 'broccoli', 'carrot', 'mushroom', 'pea', 'pod', 'zucchini']",41.76603036,-88.06817651,6550 Lincoln Ave,Woodridge,8.99
Lpc - La Pietra Cucina,Margherita Pizza,Georgia,"['mozzarella', 'tear', 'basil']",33.797621,-84.388221,1545 Peachtree St N E,Atlanta,10.0
Lpc - La Pietra Cucina,Shrimp Pizza,Georgia,"['ga.', 'shrimp', 'serrano', 'zucchini', 'squash']",33.797621,-84.388221,1545 Peachtree St N E,Atlanta,13.0
Fresco,Pizza Prosciutto Con Arugula,Hawaii,"['home', 'pizza', 'prosciutto', 'di', 'parma', 'guanciale', 'cheese', 'sauce', 'waimanalo', 'baby', 'arugula']",21.28290985,-157.8374614,Rainbow Bazaar Hilton Hawaiian Vlg,Honolulu,15.95
Jacksons,Cheese Pizza,Pennsylvania,"['mozzarella', 'asiago', 'tomato', 'basil', 'sauce']",40.298971,-80.1740109,1000 Corporate Dr,Canonsburg,11.0
Jacksons,Pepperoni Pizza,Pennsylvania,"['tomato', 'basil', 'sauce', 'mozzarella', 'pepperoni']",40.298971,-80.1740109,1000 Corporate Dr,Canonsburg,12.0
Jacksons,Pizza Margherita,Pennsylvania,"['tomato', 'basil', 'sauce', 'basil', 'mozzarella']",40.298971,-80.1740109,1000 Corporate Dr,Canonsburg,12.0
Raz's Little Italy,Medium Cheese Pizza,California,"['cheese', 'pizza']",34.20824,-118.63324,23233 Saticoy St,Canoga Park,6.99
Tutti Gusti,Pizza Bianca,Virginia,"['pizza', 'tomato', 'broccoli', 'basil', 'parmigiana', 'cheese', 'touch', 'roast', 'garlic']",38.43024153,-78.87654,Harrisonburg Va,Harrisonburg,16.99
Bellini's Pizza & Grill,Fajita Pizza,North Carolina,"['chicken', 'steak', 'mexican', 'spice', 'pepper', 'onion', 'olive', 'cilantro', 'cheese']",35.29308927,-77.58469025,2918 N Herritage St,Kinston,27.55
Bellini's Pizza & Grill,Lone Star Bbq Pizza,North Carolina,"['chicken', 'steak', 'bbq', 'sauce', 'country', 'bacon', 'pineapple', 'garlic', 'cheese']",35.29308927,-77.58469025,2918 N Herritage St,Kinston,27.55
Bellini's Pizza & Grill,Sicilian Pizza,North Carolina,"['garlic', 'sauce', 'cheese', 'mozzarella', 'cheddar', 'spinach', 'onion', 'mushroom', 'olive', 'garlic', 'bacon', 'sausage', 'cook', 'tomato', 'parmesan', 'olive', 'oil']",35.29308927,-77.58469025,2918 N Herritage St,Kinston,27.55
Bellini's Pizza & Grill,Ultimate Meat Pizza,North Carolina,"['perfect', 'blending', 'pepperoni', 'linguica', 'steak', 'bacon', 'sausage', 'cheese']",35.29308927,-77.58469025,2918 N Herritage St,Kinston,27.55
Marco's Pizza,Deep Pan Pizza,Georgia,"['deep', 'pan', 'pizza', 'freshness']",33.430286,-84.13417,298 Racetrack Rd,Mcdonough,12.99
Marco's Pizza,Pizza Sub,Georgia,"['pepperoni', 'cheese', 'sauce']",33.430286,-84.13417,298 Racetrack Rd,Mcdonough,5.99
Roma Bistro,Bolognia Pizza,Florida,"['cheese', 'paramour', 'fresco', 'basil', 'tomato']",26.141817,-81.79815,655 5th Ave S,Naples,11.55
Roma Bistro,Milano Pizza,Florida,"['sausage', 'tomato']",26.141817,-81.79815,655 5th Ave S,Naples,12.45
Roma Bistro,Roma Pizza,Florida,"['pizza', 'ricotta', 'gorgonzola', 'cheese', 'mushroom']",26.141817,-81.79815,655 5th Ave S,Naples,13.75
La Vita's Pizzeria,Pizza,New Jersey,"['sauce', 'mozzarella']",39.96295557,-74.94923864,121 W Main St,Moorestown,4.25
La Vita's Pizzeria,Pizza Burger,New Jersey,"['sauce', 'mozzarella']",39.96295557,-74.94923864,121 W Main St,Moorestown,3.75
La Vita's Pizzeria,Pizza Fries,New Jersey,"['sauce', 'mozzarella']",39.96295557,-74.94923864,121 W Main St,Moorestown,3.75
La Vita's Pizzeria,Pizza Steak,New Jersey,"['sauce', 'melt', 'mozzarella']",39.96295557,-74.94923864,121 W Main St,Moorestown,5.75
La Vita's Pizzeria,Pizza Steak Works,New Jersey,"['pepper', 'onion', 'pepperoni', 'mushroom', 'cheese']",39.96295557,-74.94923864,121 W Main St,Moorestown,6.75
La Vita's Pizzeria,Pizza Turnovers,New Jersey,"['mozzarella', 'sauce']",39.96295557,-74.94923864,121 W Main St,Moorestown,9.0
Southend Brewery & Smokehouse,Build Your Own Pizza,South Carolina,"['start', 'dough', 'tomato', 'sauce', 'mozzarella', 'add', '.75']",32.778485,-79.927267,161 E Bay St,Charleston,9.25
Southend Brewery & Smokehouse,Margherita Pizza,South Carolina,"['local', 'mozzarella', 'basil', 'sea', 'salt']",32.778485,-79.927267,161 E Bay St,Charleston,10.95
Southend Brewery & Smokehouse,Vegetarian Pizza,South Carolina,"['pesto', 'sauce', 'artichoke', 'mushroom', 'onion', 'pepper', 'mozzarella', 'oregano']",32.778485,-79.927267,161 E Bay St,Charleston,12.95
Jerry's Pizza & Subs,Bianca Pizza,Florida,[],28.664397,-81.420065,924 W 436,Altamonte Springs,15.0
Jerry's Pizza & Subs,Sicilian Pizza,Florida,[],28.664397,-81.420065,924 W 436,Altamonte Springs,14.5
Golden Fox,Pizza Sticks,New York,"['taste', 'love']",43.16568398,-77.56333286,1115 Culver Rd,Rochester,5.45
Avenue Italy Cucina Italiana,Parma Pizza,California,"['prosciutto', 'crudo', 'arugula', 'cherry', 'tomato', 'shave', 'parmigiana']",33.749058,-118.407728,31243 Palos Verdes Dr W,Rancho Palos Verdes,15.0
Famous Pizza of West Warwick,2 Large Pizzas,Rhode Island,['1'],41.68287,-71.52502,1738 Main St,West Warwick,19.99
Famous Pizza of West Warwick,Unreal Pizza Deal,Rhode Island,"['cheese', 'pizza']",41.68287,-71.52502,1738 Main St,West Warwick,7.99
The Ups Store,Lobster Pizza,California,"['pepper', 'mozzarella', 'cheese', 'lobster', 'brandy', 'cream', 'sauce']",33.048312,-117.294038,315 S Coast Highway 101,Encinitas,8.5
24 Hour Express Locksmith Inc,2 Large Pizzas,Pennsylvania,"['toppings', 'mention', 'order', 'combine', 'offer', 'order']",39.967141,-75.176412,2328 Fairmount Ave,Philadelphia,14.95
Jimmys Slice,Bbq Chicken Pizza,California,"['bbq', 'chicken', 'onion', 'cilantro', 'mozzarella', 'cheese', 'gorgonzola', 'cheese', 'bbq', 'sauce']",34.280857,-119.29176,586 E Main St,Ventura,14.5
Jimmys Slice,Pizza of The Day,California,"['unique', 'creation', 'change', 'daily']",34.280857,-119.29176,586 E Main St,Ventura,12.75
Jimmys Slice,Signature Pizza Slice of The Day,California,"['unique', 'creative', 'pizza', 'change', 'daily']",34.280857,-119.29176,586 E Main St,Ventura,4.85
Lebel Pizza,Barbecue Chicken Pizza,Pennsylvania,"['chicken', 'breast', 'strip']",39.959928,-75.225917,5254 Market St,Philadelphia,14.95
Lebel Pizza,Buffalo Chicken Pizza,Pennsylvania,"['chicken', 'breast', 'strip', 'marinate', 'famous', 'buffalo', 'wing', 'sauce']",39.959928,-75.225917,5254 Market St,Philadelphia,14.95
Lebel Pizza,Meat Lovers Pizza,Pennsylvania,"['pepperoni', 'bacon', 'beer', 'sausage']",39.959928,-75.225917,5254 Market St,Philadelphia,14.95
Lebel Pizza,Mediterranean Pizza,Pennsylvania,"['chicken', 'breast', 'feta', 'cheese', 'tomato', 'pepper', 'onion']",39.959928,-75.225917,5254 Market St,Philadelphia,14.95
Lebel Pizza,Philly Pizza,Pennsylvania,"['steak', 'mushroom', 'fried', 'onion']",39.959928,-75.225917,5254 Market St,Philadelphia,14.95
Lebel Pizza,Vegetarian Pizza,Pennsylvania,"['mixed', 'vegetable', 'olive', 'oil', 'place', 'atop', 'tomato']",39.959928,-75.225917,5254 Market St,Philadelphia,14.95
Eleni's Restaurant,Pita Pizza,New York,"['spinach', 'feta', 'cheese', 'pizza', 'sauce']",40.858307,-73.08756,2136 Middle Country Rd,Centereach,6.0
